PROVINCIA,POB,ESP_VIDA,INGRESOS
LLUTA,763.344753747323,74.2664519700584,646.037053450215
MACA,575.169164882227,80.884712844374,447.90859532023
MADRIGAL,444.993576017131,80.2024592353062,471.573588603931
SAN ANTONIO DE CHUCA,1358.61241970021,81.6333634319315,620.658468344991
SIBAYO,583.807280513919,81.0037638931836,874.783642594585
TAPAY,588.316916488223,78.9526882305778,953.004195955536
TISCO,1157.85653104925,85,672.199184881547
TUTI,595.674518201285,82.5077095316114,756.480103929667
YANQUE,2104.15845824411,81.3495165382912,964.611683969114
MAJES,74658.5588865096,76.5307213540023,1135.51590133747
CONDESUYOS,15660.0578158458,79.3288319519535,1111.25631172046
CHUQUIBAMBA,3185.86723768737,76.5864694435152,1022.80370345173
ANDARAY,636.719486081371,76.2821007145302,1396.04636535266
CAYARANI,2732.70449678801,85,1186.50422489756
CHICHAS,525.933618843683,81.8535678073328,949.931416575731
IRAY,580,75.4990913113039,654.293942980127
RIO GRANDE,2067.5182012848,75.546894100114,1426.96323802593
SALAMANCA,506.029978586724,80.8723511867178,261.274733784889
YANAQUIHUA,5425.28479657388,80.422924230622,1115.33117292197
ISLAY,50989.7944325482,76.6858529078268,1144.74971788551
MOLLENDO,21630.7473233405,75.6733409539533,1179.26531230565
COCACHACRA,8054.67880085653,78.4471958262441,1226.33068348355
DEAN VALDIVIA,6725.13704496788,77.651503474306793,1182.89229868591
ISLAY,7264.01498929336,74.737535639558,929.797673840985
MEJIA,944.974304068523,77.9446665758349,1363.70661576379
PUNTA DE BOMBON,6370.24197002141,77.8273783496079,1096.75869452759
LA UNIÓN,12448.2141327623,83.434103489107,386.164564108895
COTAHUASI,2826.46680942184,78.8513480342966,756.225312115343
ALCA,1776.97858672377,85,255.431517692006
CHARCANA,465.468950749465,78.5604776099528,453.807704174697
HUAYNACOTAS,1843.92505353319,84.5938333561744,378.652373934711
PAMPAMARCA,1010.49892933619,85,110.65872386733
PUYCA,2457.81798715203,84.0049665196997,125.370930215033
QUECHUALLA,196.543897216274,76.4679451008432,483.756395195747
SAYLA,467.389721627409,80.4170307541009,720.487261934233
TAURIA,281.61670235546,82.437932608245,344.812501377715
TOMEPAMPA,667.477516059957,81.9515041411212,392.7365342638
TORO,454.029978586724,81.2081933289274,209.770694668103
HUAMANGA,311497.094218415,70.7192899658581,685.911484171063
AYACUCHO,104520.798715203,69.9092876364182,862.205167447092
ACOCRO,9734.82012847966,68.5229990688182,203.311195938289
ACOS VINCHOS,5787.28479657388,70.4436353697424,264.184188753902
CARMEN ALTO,27605.8779443255,73.7668210059112,806.746945155463
CHIARA,6998.3704496788,68.5753705032475,386.592398473217
OCROS,5819.24411134904,69.1726209335888,170.116817552204
PACAYCASA,3411.38543897216,65.3145314112353,454.758809221612
QUINUA,5716.30406852248,64.3603943646096,322.252715407496
SAN JOSE DE TICLLAS,2654.33832976445,68.7929037168385,324.200809249053
SAN JUAN BAUTISTA,55908.4732334047,74.5785240261606,764.233834457861
SANTIAGO DE PISCHA,1766.05353319058,68.3524378399216,293.802104116564
SOCOS,6594.3704496788,71.9865930230548,232.836738649446
TAMBILLO,5594.80728051392,69.8535347857677,219.408432744247
VINCHOS,15617.8843683084,69.8525011536604,143.522750088757
JESUS NAZARENO,18408.0813704497,74.2066639356198,875.665226128706
ANDRÉS AVELINO CACERES DORREGARAY,35359,67.4798700205948,719.554361917869
CANGALLO,31087.2376873662,79.140510475918,307.460646553363
CANGALLO,6408.92933618844,75.5660474311103,486.922229101004
CHUSCHI,7722.33190578158,80.2549122085561,282.65987728655
LOS MOROCHUCOS,7946.80728051392,82.165117664353,292.886528646332
MARIA PARADO DE BELLIDO,2107.1113490364,80.7127153710655,188.659007736001
PARAS,3876.40042826552,78.2313731727826,219.529729873493
TOTOS,3025.6573875803,76.5855462001791,224.293464590929
HUANCA SANCOS,9021.63169164882,73.2167424598838,507.476860495097
SANCOS,3429.74304068523,72.020355290449,728.107431803782
CARAPO,2038.11991434689,69.9838440562186,395.156864336412
SACSAMARCA,1326.44325481799,74.2467859905216,433.058181198571
SANTIAGO DE LUCANAMARCA,2227.32548179872,77.5415944341386,314.836676615845
HUANTA,107061.549018197,74.7355394430232,453.546081334879
HUANTA,45975.5477392724,74.1443420436041,554.528815087405
AYAHUANCO,6751.32548179871,68.4381819737784,248.91328942898
HUAMANGUILLA,4462.79205797045,77.2515045940891,300.268475739472
IGUAIN,3207.80500771184,76.9871604309164,421.135990703955
LURICOCHA,5434.7570087257,75.0039351157917,353.138873104504
SANTILLANA,5787.06007301484,77.0391876597144,207.775275585697
SIVIA,12290.8089313693,77.0093880963203,494.108424917793
LLOCHEGUA,11957.8526718933,73.584488814453,569.577022060688
CANAYRE,3547.00928437609,73.4727629819583,437.010537349352
UCHURACCAY,3492.05335290812,77.2958506742793,162.559288463135
PUCACOLPA,2351.53740915643,80.5106580367256,176.607646632305
CHACA,1803,81.7750441838103,84.6031679657623
LA MAR,84625.6727385217,77.4837403395886,339.108442632843
SAN MIGUEL,9097.07922912206,76.0707028873771,317.916102761766
ANCO,10927.3104925054,80.3399257789185,297.126281509353
AYNA,10571.8629550321,73.7946506478783,537.03673988876
CHILCAS,2625.52676659529,78.5316703345148,234.610790239115
CHUNGUI,6442.72162740899,78.4015101464883,109.481954133256
LUIS CARRANZA,850.764453961457,79.6044198666657,112.099717912004
SANTA ROSA,10587.8800856531,76.6401845569243,584.133567498734
TAMBO,17574.869379015,78.6099565677458,187.937573308846
SAMUGARI,10953,82.069852058156,444.892864830189
ANCHIHUAY,3984.64500785788,82.3723164128836,219.748409230242
ORONCCOY,1010.01274137048,81.765273353397,225.687872512586
LUCANAS,61133.113490364,68.2715784674189,591.812363331747
PUQUIO,14073.5995717345,69.7513864790014,730.72460938826
AUCARA,4825.3147751606,64.5442148503384,519.402788264492
CABANA,4068.09421841542,71.8867960856116,574.125806765402
CARMEN SALCEDO,3235.58244111349,73.5721645423848,531.034007890383
CHAVIÑA,1802.38329764454,71.4755324764578,578.825037819059
CHIPAO,3099.3426124197,64.4532898479144,366.836243601668
HUAC-HUAS,2180.41541755889,67.1071613508249,448.48598768205
LARAMATE,1051.83511777302,69.3964372874562,400.512325369028
LEONCIO PRADO,1012.12419700214,63.7046589056515,421.063621793734
LLAUTA,803.719486081371,66.8362663313196,732.976326912977
LUCANAS,3716.77944325482,68.1812047604709,529.47914698767
OCAÑA,2164.8608137045,66.9901869342872,533.60170017281
OTOCA,2470.81584582441,68.476192017621,752.873152134069
SAISA,873.933618843683,63.878298329623,1010.89324260435
SAN CRISTOBAL,2100.55888650964,67.2488381894602,158.979058985994
SAN JUAN,1460.87152034261,65.8087898042397,706.319141516643
SAN PEDRO,2602.3147751606,71.8161984410037,237.058025854292
SAN PEDRO DE PALCO,980.608137044968,66.48501573015,348.870592180099
SANCOS,7032.573875803,68.783445761949,796.295547598957
SANTA ANA DE HUAYCAHUACHO,688.391862955032,69.7331062076393,445.810288641108
SANTA LUCIA,888.993576017131,64.3802905649843,722.374483435703
PARINACOCHAS,32464.0877944326,59.8574101693581,637.712116055241
CORACORA,14980.7259100642,58.8250281913143,668.610526314519
CHUMPI,2241.04496788009,62.8480357934769,433.482388526566
CORONEL CASTAÑEDA,2089.87794432548,62.0568140406992,1088.17286348207
PACAPAUSA,2251.88436830835,61.596033236492,334.773726295923
PULLO,5972.43468950749,60.4041333823333,830.473735082875
PUYUSCA,1908.19914346895,60.8868314880222,384.972316835478
SAN FRANCISCO DE RAVACAYCO,667.111349036403,59.4846483314946,536.23743123075
UPAHUACHO,2352.80942184154,61.138978318149,269.768262071437
PAUCAR DEL SARA SARA,10130.0449678801,71.8986208580141,579.938761959924
PAUSA,2875.32976445396,75.4954218590923,820.313316533645
COLTA,970.372591006424,67.0358127405399,377.028611194527
CORCULLA,362.13704496788,65.6208217757479,475.10458342453
LAMPA,2257.8886509636,74.3552605776521,402.272064782051
MARCABAMBA,663.010706638116,73.1738674592211,718.758034941893
OYOLO,1351.55246252677,65.7979534833036,611.335726173678
PARARCA,497.004282655246,69.7848965846637,494.394678650048
SAN JAVIER DE ALPABAMBA,446.244111349036,72.6868218821603,390.817592507502
SAN JOSE DE USHUA,177.76017130621,67.8846746776235,603.603616909991
SARA SARA,528.745182012848,69.3302255715342,453.390664002113
SUCRE,10033.5310492505,69.6052736101509,500.143230501763
QUEROBAMBA,2556.29122055675,72.7879079455548,698.206904714509
BELEN,615.250535331906,66.9263850327137,516.992650194905
CHALCOS,475.224839400428,75.4120721693511,524.092886333954
CHILCAYOC,446.745182012848,67.6004314909236,376.746584147774
HUACAÑA,543.115631691649,73.8815234875869,655.875628031072
MORCOLLA,908.483940042827,69.0827930530503,328.164629877603
PAICO,574.55460385439,63.3266937613112,452.666671904059
SAN PEDRO DE LARCAY,948.089935760171,74.2966877591192,376.418834085936
SAN SALVADOR DE QUIJE,1282.63383297645,65.7822198135273,380.763063300585
SANTIAGO DE PAUCARAY,483.695931477516,68.2636117188966,436.964147289156
SORAS,1199.44539614561,68.6781628580418,439.273160230938
VÍCTOR FAJARDO,20070.8158458244,77.8908315860273,430.043556980317
HUANCAPI,1585.89079229122,78.6724205124385,718.609573186023
ALCAMENCA,1886.88008565311,78.5133172435132,226.50969764084
APONGO,1115.98072805139,77.3863435913426,397.40593679555
ASQUIPATA,425.82869379015,75.1698207438336,632.408110648283
CANARIA,4106.40042826552,73.9168086438856,788.918056970203
CAYARA,1030.99785867238,77.1515504215293,286.52918244478
COLCA,833.244111349037,79.8773327776797,355.664935109723
HUAMANQUIQUIA,1186.04710920771,77.3352389821362,248.026953983103
HUANCARAYLLA,72.8543897216277,82.037123639309,510.362754616755
HUAYA,2819.35331905782,77.9938030993724,334.228716199158
SARHUA,2593.73447537473,81.1927160577868,263.429266097996
VILCANCHOS,2413.60385438972,74.1168870484224,233.339388146591
VILCAS HUAMÁN,19738.2740899358,70.3819863468504,350.506724848571
VILCAS HUAMAN,7461.89507494647,68.4114336273043,418.504091050686
ACCOMARCA,545.770877944325,73.4416050130808,184.112066782493
CARHUANCA,837.663811563169,71.8070533605718,434.909622608064
CONCEPCION,2564.82012847966,70.0710849477211,142.411857135979
HUAMBALPA,1765.52676659529,72.271214182318,448.601186966351
INDEPENDENCIA,1091.33832976445,66.5776857158944,240.289805487864
SAURAMA,973.010706638116,71.3255102233401,152.3824460104
VISCHONGO,4498.24839400428,72.3964892250325,391.927601896952
CAJAMARCA,394885.445396146,74.3576462803946,891.363127317745
CAJAMARCA,257380.944325482,73.1922465409728,1117.14159236687
ASUNCION,11290.9571734475,76.3216859929842,203.800071115049
CHETILLA,3944.98286937902,76.2295125794962,74.3957796195389
COSPAN,6877.02141327623,72.1645730534195,156.4717005458
ENCAÑADA,20782.3361884368,76.6302139673737,299.215954969133
JESUS,14228.0149892934,76.1260466938332,348.630800113831
LLACANORA,5469.09207708779,77.6173631298803,429.704802727944
LOS BAÑOS DEL INCA,48280.9186295503,74.2409656670969,776.431989941619
MAGDALENA,8462.28479657387,74.3940181794526,417.18260986577
MATARA,2959.81798715203,75.2873368448597,493.060373241261
NAMORA,10335.051391863,73.9254469105048,315.03103854868
SAN JUAN,4874.02355460385,71.9228437452824,312.574545054087
CAJABAMBA,78820.3683083512,77.6865273802094,453.773965358046
CAJABAMBA,31678.2869379015,76.7062236239959,648.081119728763
CACHACHI,26075.6252676659,77.152121552684,361.864368734307
CONDEBAMBA,13301.8586723769,79.0412004427912,260.395291009902
SITACOCHA,7764.59743040685,79.2258957338991,300.975085006175
CELENDÍN,87843.8072805139,71.896574510155,364.853648384168
CELENDIN,29011.3854389722,68.5530649437891,697.178025693437
CHUMUCH,2768.52890792291,74.1844459058988,81.1711701200132
CORTEGANA,7665.80085653105,71.0131617808661,138.109754514807
HUASMIN,11733.8629550321,72.489695186294,169.354830330302
JORGE CHAVEZ,433.730192719486,71.380882172747,455.049088021597
JOSE GALVEZ,1881.10064239829,71.6292271990253,557.841044059295
MIGUEL IGLESIAS,4130.89935760171,72.4529331157616,107.774783659252
OXAMARCA,6226.31263383298,74.0018812877428,171.797695681539
SOROCHUCO,8131.11777301927,73.9027023596519,230.891653616386
SUCRE,5459.29336188437,74.0927815828613,433.705806643216
UTCO,1210.23340471092,72.7137291779228,148.205932252948
LA LIBERTAD DE PALLAN,9191.54175588865,72.396779435957,148.75690717418
CHOTA,143476.265524625,72.2055586099082,463.229234725344
CHOTA,46090.5481798715,72.6608143688812,756.997154110016
ANGUIA,3600.12633832976,72.7091819593519,121.799285254901
CHADIN,3134.42826552462,70.2553603814845,213.575690717492
CHIGUIRIP,3666.21627408994,74.0608658429905,168.277662728648
CHIMBAN,2738.58458244111,76.0915618532141,239.679210678783
CHOROPAMPA,1322.08565310492,71.1033101148273,239.407182105499
COCHABAMBA,5264.30406852248,71.9711434466117,327.116524984074
CONCHAN,6418.13062098501,71.9907089355785,196.264512048509
HUAMBOS,8379.01284796574,70.4118056307337,299.196625600712
LAJAS,10312.1327623126,71.8287139156623,402.81897799252
LLAMA,7079.29122055675,71.0771097895003,608.815465915752
MIRACOSTA,3449.7965738758,70.8290595293364,158.825995934983
PACCHA,4159.9443254818,72.950787577887,310.306499771072
PION,1088.99571734475,75.357579691184,493.1962176877
QUEROCOTO,7739.147751606,69.4394070257667,500.75806770607
SAN JUAN DE LICUPIS,738.710920770878,69.0835545731279,257.757317521295
TACABAMBA,17249.2655246253,73.3261980611563,301.147354818597
TOCMOCHE,878.197002141328,72.323915485642,531.557387949233
CHALAMARCA,10167.3468950749,71.6783086011122,277.215967283301
CONTUMAZÁ,28919.1027837259,71.661594064657,657.378819401495
CONTUMAZA,7217.852248394,70.1504632600312,529.759687435308
CHILETE,2245.51391862955,73.6604817120853,946.423181225815
CUPISNIQUE,1267.84154175589,69.0008305729165,262.248908244157
GUZMANGO,2980.95074946467,73.9803205942944,249.446750024678
SAN BENITO,3707.07066381156,71.0906847457352,572.316964501879
SANTA CRUZ DE TOLED,906.543897216274,72.6506854551566,195.44053155897
TANTARICA,3213.6017130621,69.9561967495349,612.941552119958
YONAN,7379.72805139186,73.0740666024097,1045.73618510124
CUTERVO,124257.7751606,76.3235328163821,434.908474234661
CUTERVO,52449.7173447538,76.2779528573605,535.513144686012
CALLAYUC,9173.08993576017,75.9459063276132,532.676256693481
CHOROS,3073.2034261242,75.4270896927436,656.01801746111
CUJILLO,2584.61670235546,74.1976993459717,344.82614934041
LA RAMADA,4014.18201284797,76.3040829963911,284.650476625691
PIMPINGOS,4772.81584582441,76.8460258153034,237.156211318266
QUEROCOTILLO,14725.5524625268,74.5958853501248,233.147975253095
SAN ANDRES DE CUTERVO,4267.1113490364,75.83069872108,376.489275406747
SAN JUAN DE CUTERVO,1636.34689507495,78.9942298094604,598.980022274196
SAN LUIS DE LUCMA,3309.07708779443,77.9983860214215,322.745645126609
SANTA CRUZ,2342.6017130621,78.420518391025,332.215444073049
SANTO DOMINGO DE LA CAPILLA,4972.76231263383,81.5414091383856,269.175447873446
SANTO TOMAS,6771.33190578158,75.8098931433401,441.77174669716
SOCOTA,9254.37259100642,75.740255248319,360.151055766794
TORIBIO CASANOVA,910.993576017131,78.150099058623,390.852635637219
HUALGAYOC,94959.7665952891,76.9722036469303,490.018233426607
BAMBAMARCA,76209.5845824411,76.3367746966625,447.165853158121
CHUGUR,3124.3704496788,74.4687956135674,434.932365959574
HUALGAYOC,15625.8115631692,79.1713224367969,710.030534307176
JAÉN,187367.64882227,75.5060055229984,809.429169260716
JAEN,102362.468950749,74.4954427859879,1046.07811708698
BELLAVISTA,13071.7344753747,74.6860901373124,905.991170509685
CHONTALI,9195.32762312634,75.2038099799779,366.110203654075
COLASAY,8750.24839400428,75.5705410320212,405.449028598619
HUABAL,4879.10278372591,74.113451798921,552.108314964479
LAS PIRIAS,3104.10278372591,78.9017320002762,422.575322889916
POMAHUACA,9305.94218415417,78.9295418725989,443.597692173472
PUCARA,6985.95717344754,75.4959385945938,903.53476166102
SALLIQUE,7753.51177730193,79.2596059111738,162.232125642841
SAN FELIPE,5424.73233404711,75.6957405760298,297.649618229483
SAN JOSE DEL ALTO,7049.26338329764,74.603743782631,344.391513007088
SANTA ROSA,9485.25695931478,74.7558292606216,640.85114555391
SAN IGNACIO,139858.989293362,75.5914669937916,429.461124399921
SAN IGNACIO,37111.9957173448,75.5417431709816,610.208575570764
CHIRINOS,13817.460385439,75.5719627800036,537.398697166904
HUARANGO,17735.164882227,74.038885547742,360.349693272962
LA COIPA,20423.7366167024,77.9405480526926,366.389120439925
NAMBALLE,9812.95289079229,73.3644918470479,296.159746083414
SAN JOSE DE LOURDES,19778.7023554604,74.7987548094421,359.902431971799
TABACONAS,21178.9764453961,77.8843817011223,287.736035144452
SAN MARCOS,49248.7173447538,70.045564284885,465.142609565409
PEDRO GALVEZ,21466.3211991435,68.7637131924617,617.990890329781
CHANCAY,2504.82226980728,73.6322591476589,156.129642393725
EDUARDO VILLANUEVA,2146.90792291221,68.0704017306884,484.490916124553
GREGORIO PITA,5022.41970021413,71.8694073047981,194.530572733026
ICHOCAN,1240.04282655246,68.7622191785171,435.900751478361
JOSE MANUEL QUIROZ,3128.8329764454,74.1530936990164,203.525048444026
JOSE SABOGAL,13739.3704496788,67.6878537304118,440.784817630565
SAN MIGUEL,47004.6338329764,74.7036782895596,469.653118599261
SAN MIGUEL,14086.278372591,73.1024711389735,559.16360343895
BOLIVAR,1174.58672376874,76.3329856805941,508.136510135285
CALQUIS,3999.74946466809,73.9810316192478,341.270319840991
CATILLUC,2929.79014989293,78.2466008595632,169.890674563751
EL PRADO,579.586723768737,74.1726564750615,395.844351926715
LA FLORIDA,1760.29978586724,74.8987348930426,690.85275700516
LLAPA,5564.10492505353,77.3449050803371,477.833416763912
NANCHOC,1374.44111349036,75.4858356941125,777.775021382194
NIEPOS,3130.29122055674,74.9230436320774,346.4606526012
SAN GREGORIO,1965.07280513919,74.6165590474458,682.95465990575
SAN SILVESTRE DE COCHAN,3570.573875803,74.7457855051421,306.341907608898
TONGOD,3821.70235546039,73.958912077608,320.527365454212
UNION AGUA BLANCA,3048.15631691649,74.3482705969267,597.455644915932
SAN PABLO,19668.2077087794,66.5857020198605,393.444711642417
SAN PABLO,11921.8950749465,65.7010340707593,426.737347984261
SAN BERNARDINO,4122.6017130621,67.639666333969,336.787850034485
SAN LUIS,639.049250535332,66.8680413690423,386.883390673258
TUMBADEN,2984.66167023555,67.8732798049638,340.12388239954703
SANTA CRUZ,39970.3576017131,71.3975638869178,524.159512360147
SANTA CRUZ,11721.5995717345,71.8950951152224,713.668005699631
ANDABAMBA,1119.59743040685,73.9585267798415,322.179341025339
CATACHE,9468.56102783726,70.5613358502723,667.717656788226
CHANCAYBAÑOS,3397.78586723769,68.0289709815758,304.077792815869
LA ESPERANZA,2098.16059957173,70.8974213235929,207.753331840542
NINABAMBA,2091.66167023555,69.3875345837183,371.377402076117
PULAN,3622.50535331906,73.4030565444047,336.79378247247
SAUCEPAMPA,1541.09850107066,71.1591612388103,197.114667052134
SEXI,503.3147751606,75.6347215466604,769.859852289826
UTICYACU,1251.84154175589,69.2249395055209,283.710290667419
YAUYUCAN,3154.2312633833,72.2952115174595,440.721169404684
CALLAO,431181.653104925,80.9969258642491,1224.71320123422
BELLAVISTA,70075.1284796574,81.6060769130394,1409.08524129785
CARMEN DE LA LEGUA REYNOSO,40808.3982869379,80.939238824312,1257.81880356219
LA PERLA,58025.6423982869,81.9231205459868,1455.24801094514
LA PUNTA,2449.18415417559,81.2252019073704,1556.71824865142
VENTANILLA,410328.085653105,79.1640466722933,995.664619011678
MI PERÚ,31589,81.1866196092623,1241.06129865474
CUSCO,484949.374732334,76.7029699148057,1195.49570999493
CUSCO,122604.710920771,75.6146523784965,1171.11341722387
CCORCA,2139.43254817987,69.3160454518997,213.868382210381
POROY,6254.19057815846,73.0042518854652,853.757840321354
SAN JERONIMO,59698.7430406852,78.5963750087032,1156.11489575676
SAN SEBASTIAN,131240.794432548,77.5144780614296,1245.53723859266
SANTIAGO,94654.6231263383,77.6245715059073,1084.14555657652
SAYLLA,6457.12205567452,77.8793337256321,727.116236385494
WANCHAQ,61899.7580299786,77.1287039556164,1463.25909199733
ACOMAYO,23096.0706638116,60.6132865939465,328.641072829576
ACOMAYO,4771.88650963597,59.7754877544474,487.248693923696
ACOPIA,2123.2591006424,64.1922490514237,243.264342599416
ACOS,1903.53319057816,61.1762945093326,341.18457390344
MOSOC LLACTA,1790.29978586724,56.84947393216,182.185504752033
POMACANCHI,8016.44967880086,60.80158628147,309.959061715347
RONDOCAN,1275.38329764454,59.7779574200832,282.849768099608
SANGARARA,3215.2591006424,60.62202310654,288.490846933222
ANTA,53884.9143468951,74.5892389466296,436.882101741159
ANTA,18328.7708779443,73.2150267080101,534.399353077353
ANCAHUASI,6402.22698072805,77.1110076390606,206.457319539488
CACHIMAYO,2400.90364025696,74.5701807666255,819.048981190958
CHINCHAYPUJIO,3523.38543897216,75.4334532229425,146.292721831587
HUAROCONDO,4926.6017130621,78.4284622700608,320.875102720464
LIMATAMBO,8685.15845824411,71.109914561219,394.561124699102
MOLLEPATA,2500.27408993576,73.019621466566,568.090166455293
PUCYURA,3892.28051391863,78.29292334438,519.900486376604
ZURITE,3225.31263383298,74.2591687063693,462.327897177946
CALCA,70888.2719486082,73.1511054196201,464.22533736075
CALCA,23833.3533190578,70.9914409348909,649.104521768883
COYA,3745.20556745182,71.3631638038403,369.634648882672
LAMAY,5497.58886509636,75.9041214191464,338.433853218529
LARES,5501.66809421842,69.7048397397697,226.75902356837
PISAC,10179.4154175589,76.7494015240851,505.036944567045
SAN SALVADOR,5530.69379014989,73.9632581527285,305.203703108601
TARAY,4673.11349036403,78.8879791085108,370.450250023589
YANATILE,11927.2334047109,71.9235614622234,367.661841081999
CANAS,34076.539614561,62.2430366259242,207.712804744474
YANAOCA,8821.72805139186,61.1053074386936,271.295565085384
CHECCA,5532.92505353319,64.5917716662409,79.9853338997888
KUNTURKANKI,5060.02569593148,59.9478172532182,274.310247715844
LANGUI,1833.1670235546,64.7669977756308,324.527021712638
LAYO,5406.68094218415,63.2185051736148,153.07870837763
PAMPAMARCA,1773.61027837259,62.2191757463225,274.953767078956
QUEHUE,3174.71948608137,65.027721545461,131.977419483172
TUPAC AMARU,2473.68308351178,59.1010071663998,212.256809987354
CANCHIS,97607.130620985,75.8063724478906,604.522354523759
SICUANI,59032.1177730193,76.3202150422939,746.736112692901
CHECACUPE,4833.45610278373,74.2782790389362,302.538419521677
COMBAPATA,4791.61027837259,76.4422742356139,385.736057994119
MARANGANI,9957.02141327623,76.472834506342707,372.120778177766
PITUMARCA,7289.10064239829,74.9372676438084,407.912652459131
SAN PABLO,4044.23768736617,73.7398173724951,334.187525028903
SAN PEDRO,2466.28265524625,72.1547719826022,455.908756437438
TINTA,5193.30406852248,75.1506500413994,473.534888993167
CHUMBIVILCAS,75401.0578158458,68.7596447455726,392.791272296416
SANTO TOMAS,24527.034261242,67.8567694463257,388.712887937038
CAPACMARCA,3880.49250535332,68.5176510378628,207.466857182383
CHAMACA,8001.2591006424,68.4349766034137,255.786335290929
COLQUEMARCA,7210.27408993576,73.7212551362504,495.56482719451
LIVITACA,12588.3361884368,67.820248318162,347.711943334902
LLUSCO,5724.1113490364,68.9343663764749,252.414746990044
QUIÑOTA,4403.67023554604,71.1684563751171,212.908400024518
VELILLE,9065.88008565311,65.5237709552973,760.931662925326
ESPINAR,63483.3982869379,68.4218087030339,695.033989160759
ESPINAR,33976.1927194861,69.2172643455052,977.68488416655
CONDOROMA,1204.21199143469,68.5364419893998,607.128059516062
COPORAQUE,14410.6509635974,68.5378894807825,258.34776982637
OCORURO,1114.62740899358,68.3457947319332,419.360686855343
PALLPATA,5092.1391862955,66.6468207633279,549.02216565677
PICHIGUA,2834.96788008565,66.6274957557979,405.101177220128
SUYCKUTAMBO,1999.85010706638,71.7205605491239,367.576193869594
ALTO PICHIGUA,2850.75802997859,64.7510797254943,457.550151920456
LA CONVENCIÓN,160092.745711398,75.9727384839106,590.402809202408
SANTA ANA,30810.0663811563,77.2015815745321,868.325287767109
ECHARATE,29458.5845824411,76.1590479570372,579.625724446144
HUAYOPATA,3282.62526766595,76.7940617659578,653.417531914213
MARANURA,4086.47751605996,78.6042098692891,445.441546491724
OCOBAMBA,5158.75802997859,70.5737366485961,263.057026218092
QUELLOUNO,17387.9785867238,73.6589161742114,270.086972781616
KIMBIRI,14951.5931477516,73.4048165508765,542.396783686797
SANTA TERESA,5045.95717344754,76.3988407398658,507.298977165968
VILCABAMBA,14163.8265524625,75.7999845045329,300.733556523541
PICHARI,22179.1798715203,75.7698807322366,715.563833354503
INKAWASI,3516,77.511370808664,250.006343721896
VILLA VIRGEN,2143,76.6126128716274,608.680217527458
VILLA KINTIARINA,1820,72.5377140092756,349.121091253926
MEGANTONI,6088.69860219059,76.1919279040275,1158.5532505709
PARURO,25218.0535331906,63.7983314880683,226.787260943516
PARURO,2809.85867237687,64.3267770012241,505.638130488801
ACCHA,3015.70877944325,60.2714217862632,344.689770197308
CCAPI,2897.19914346895,64.6408279455099,206.365431468463
COLCHA,769.584582441114,64.3302698839186,172.802414577917
HUANOQUITE,4993.31263383298,65.0236230628902,87.3531948939001
OMACHA,6549.72591006424,64.059190633254,132.441063383994
PACCARITAMBO,1289.75374732334,62.9146783076197,365.980362033067
PILLPINTO,962.203426124197,67.1604820125287,288.592283819086
YAURISQUE,1930.70663811563,63.4398241423554,245.851076744331
PAUCARTAMBO,47431.7773019272,62.6226016082912,235.484452251125
PAUCARTAMBO,12676.1734475375,59.5077195391294,285.513026010395
CAICAY,2731.87152034261,63.6224097943244,261.772859939474
CHALLABAMBA,9921.78586723769,59.7155956286716,170.571193285007
COLQUEPATA,9397.97002141328,66.07525625481,124.741963884425
HUANCARANI,7395.24839400428,67.1612163544669,210.761973943719
KOSÑIPATA,5308.72805139186,62.7406214315804,454.303624629529
QUISPICANCHI,88405.3832976445,65.5341696614332,420.779530886624
URCOS,7985.92077087794,65.5665792285447,719.102370510968
ANDAHUAYLILLAS,5653.30406852248,63.3088214514597,698.330906550921
CAMANTI,2071.82869379015,57.2281443949678,858.410438815496
CCARHUAYO,2972.04925053533,62.5559577094548,129.905457555468
CCATCA,17389.8458244111,70.1842913961561,164.02740504814
CUSIPATA,4178.87152034261,61.4622196784144,273.626282337124
HUARO,4265.44111349037,66.4318776447476,635.225069833824
LUCRE,4267.87152034261,60.1316549557695,772.35863161206
MARCAPATA,4199.53747323341,63.1286985883135,194.45519778826
OCONGATE,16118.5888650964,67.0308685457646,281.294822869209
OROPESA,8658.31691648822,64.7937090546978,844.31178318708
QUIQUIJANA,10643.8072805139,69.177138363648,251.913619662718
URUBAMBA,64803.1777301927,76.8043168508556,826.998740839842
URUBAMBA,21509.7773019272,78.5303591158012,1024.51533980912
CHINCHERO,10093.0599571735,77.1178736087959,361.354041404566
HUAYLLABAMBA,5389.19271948608,74.7626996327481,561.598915791751
MACHUPICCHU,8081.86723768737,79.0413117205721,1576.32418371069
MARAS,5268.85867237687,74.6506042209938,274.747946885056
OLLANTAYTAMBO,11277.2847965739,73.2323195298163,607.596360810355
YUCAY,3183.13704496788,79.2314826790746,1206.99443794065
HUANCAVELICA,138608.310492505,67.227369891136,567.85298264176
HUANCAVELICA,41539.0278372591,69.4715106582134,1091.21447317758
ACOBAMBILLA,3459.91220556745,53.9444971357766,327.110404743136
ACORIA,29100.0535331906,65.4545739522148,247.665248264506
CONAYCA,938.17130620985,67.4541642869916,265.232026478246
CUENCA,1195.01070663812,65.399421399973,109.651745184813
HUACHOCOLPA,2302.59314775161,69.4367671899721,965.860217779833
HUAYLLAHUARA,474.111349036402,60.7857052500271,216.20571332777
